country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
,,12624548,,0,3,1.17E+19,
,,12624549,,0,11,1.68E+19,
,,12624548,,0,9,1.22E+19,
,,12624548,,0,3,1.76E+19,
,,12624549,,0,2,1.21E+19,
,,12624549,,0,12,8.56E+18,
,,12624548,,0,16,1.50E+19,
,,12624548,,0,18,1.45E+19,
CA,4/4/17,12624548,6.20E+18,20.858871,15,2.44E+18,GAMES
,,12624549,,0,17,5.12E+18,
,,12624548,,0,20,1.22E+19,
,,12624548,,0,2,5.20E+18,
,,12624548,,0,19,2.47E+18,
JP,4/6/17,12624548,1.56E+19,37.907774,19,3.14E+18,GAMES
,,12624549,,0,10,1.15E+19,
,,12624548,,0,3,8.97E+18,
,,12624548,,0,3,4.15E+18,
,,12624548,,0,1,1.41E+19,
,,12624549,,0,12,5.20E+18,
,,12624549,,0,19,9.89E+18,
,,12624548,,0,7,1.07E+19,
,,12624548,,0,18,9.05E+18,
,,12624548,,0,6,1.69E+18,
,,12624549,,0,18,1.41E+19,
TR,4/4/17,12624548,3.94E+18,6.117885,18,1.19E+19,GAMES
,,12624549,,0,20,1.83E+19,
,,12624548,,0,16,1.84E+19,
,,12624548,,0,1,1.44E+19,
,,12624548,,0,12,5.80E+18,
,,12624549,,0,7,1.60E+19,
,,12624548,,0,3,2.72E+18,
,,12624548,,0,3,1.43E+19,
,,12624548,,0,14,6.33E+17,
,,12624548,,0,1,1.75E+19,
,,12624548,,0,19,6.31E+18,
,,12624548,,0,13,2.33E+18,
US,4/7/17,12624549,1.84E+19,0.99,14,1.05E+19,GAMES
,,12624549,,0,18,1.65E+19,
,,12624549,,0,5,1.84E+19,
,,12624549,,0,5,1.01E+19,
,,12624548,,0,13,9.13E+18,
,,12624549,,0,15,1.48E+19,
,,12624549,,0,20,1.74E+19,
DE,4/4/17,12624549,1.91E+18,10.652972,6,2.95E+18,GAMES
DE,4/4/17,12624549,1.76E+19,5.321154,6,2.95E+18,GAMES
,,12624549,,0,17,1.10E+19,
,,12624549,,0,1,9.41E+18,
,,12624548,,0,16,3.66E+18,
,,12624548,,0,8,1.50E+19,
,,12624549,,0,12,2.68E+18,
,,12624549,,0,10,8.95E+17,
,,12624548,,0,8,1.83E+19,
,,12624548,,0,12,3.65E+18,
BR,4/1/17,12624548,1.49E+19,3.024226,14,1.36E+19,GAMES
,,12624548,,0,12,9.06E+18,
,,12624548,,0,14,1.12E+19,
,,12624549,,0,4,3.53E+18,
,,12624549,,0,14,7.48E+18,
,,12624548,,0,17,1.46E+19,
,,12624549,,0,12,8.10E+18,
,,12624548,,0,15,1.37E+18,
,,12624548,,0,4,5.87E+18,
US,4/4/17,12624549,1.67E+19,1.99,20,7.95E+18,GAMES
,,12624548,,0,13,1.40E+18,
,,12624549,,0,5,2.27E+18,
,,12624548,,0,9,5.60E+18,
ID,4/2/17,12624549,1.07E+19,4.879208,18,3.32E+18,GAMES
,,12624548,,0,7,7.53E+18,
,,12624548,,0,3,6.22E+18,
,,12624549,,0,14,8.28E+18,
,,12624548,,0,19,4.65E+18,
,,12624549,,0,16,1.53E+19,
AU,4/1/17,12624549,1.69E+19,8.393182,20,1.69E+19,GAMES
AU,4/1/17,12624549,1.11E+19,17.557713,20,1.69E+19,GAMES
,,12624549,,0,3,1.24E+19,
,,12624548,,0,1,1.13E+19,
GB,4/2/17,12624549,1.71E+19,5.994806,1,1.26E+19,GAMES
GB,4/7/17,12624549,3.85E+18,3.706881,1,1.26E+19,GAMES
GB,4/1/17,12624549,3.49E+18,17.50884,1,1.26E+19,GAMES
,,12624549,,0,9,7.91E+18,
,,12624548,,0,16,6.67E+18,
,,12624548,,0,6,9.42E+18,
,,12624548,,0,3,6.05E+18,
,,12624548,,0,11,1.67E+19,
,,12624548,,0,14,1.23E+18,
,,12624549,,0,8,1.66E+19,
,,12624549,,0,3,1.31E+19,
,,12624548,,0,16,1.63E+19,
,,12624549,,0,12,8.69E+18,
,,12624548,,0,15,1.59E+19,
,,12624548,,0,12,1.01E+19,
,,12624549,,0,15,1.15E+18,
,,12624548,,0,6,1.44E+19,
KR,4/2/17,12624549,4.53E+17,29.505118,10,5.12E+18,GAMES
KR,4/6/17,12624549,1.22E+19,48.528619,10,5.12E+18,GAMES
KR,4/3/17,12624549,6.57E+18,98.58489,10,5.12E+18,GAMES
KR,4/6/17,12624549,1.71E+18,48.528619,10,5.12E+18,GAMES
,,12624549,,0,9,1.49E+19,
,,12624549,,0,20,3.01E+18,
,,12624548,,0,8,4.84E+17,
,,12624549,,0,6,1.22E+19,
,,12624548,,0,20,1.07E+19,
,,12624548,,0,16,1.13E+19,
,,12624548,,0,20,1.73E+19,
,,12624549,,0,9,3.14E+18,
,,12624548,,0,17,1.54E+19,
,,12624548,,0,17,1.97E+18,
,,12624548,,0,17,3.93E+18,
,,12624549,,0,1,1.65E+18,
,,12624549,,0,18,3.23E+18,
,,12624549,,0,19,1.38E+19,
,,12624549,,0,3,1.14E+18,
,,12624549,,0,13,1.32E+19,
,,12624548,,0,16,1.42E+19,
,,12624549,,0,14,1.55E+19,
,,12624548,,0,18,1.69E+19,
,,12624548,,0,13,6.65E+18,
,,12624549,,0,19,1.70E+19,
,,12624548,,0,12,3.82E+17,
,,12624548,,0,9,6.53E+18,
,,12624548,,0,4,1.48E+19,
,,12624548,,0,13,7.68E+18,
,,12624548,,0,6,1.50E+18,
,,12624549,,0,9,1.10E+19,
,,12624549,,0,3,1.27E+19,
,,12624549,,0,7,1.11E+19,
US,4/4/17,12624548,3.05E+18,9.99,10,1.36E+19,GAMES
US,4/4/17,12624548,8.12E+18,0.99,10,1.36E+19,GAMES
US,4/4/17,12624548,4.20E+18,0.99,10,1.36E+19,GAMES
US,4/4/17,12624548,1.46E+19,9.99,10,1.36E+19,GAMES
,,12624549,,0,2,1.32E+19,
,,12624549,,0,10,1.33E+19,
,,12624549,,0,16,1.97E+18,
,,12624548,,0,20,1.34E+18,
,,12624549,,0,20,1.53E+19,
,,12624549,,0,9,2.27E+18,
,,12624548,,0,1,1.43E+19,
,,12624549,,0,15,5.98E+17,
,,12624549,,0,4,1.02E+19,
,,12624548,,0,18,4.03E+18,
,,12624549,,0,4,1.06E+19,
,,12624548,,0,14,1.62E+19,
,,12624549,,0,10,1.07E+19,
,,12624548,,0,20,2.77E+18,
,,12624548,,0,4,1.66E+19,
,,12624549,,0,11,4.67E+18,
,,12624548,,0,16,1.30E+19,
,,12624548,,0,16,1.65E+19,
,,12624548,,0,14,9.85E+18,
,,12624548,,0,10,1.23E+19,
,,12624548,,0,18,9.62E+18,
,,12624548,,0,16,7.22E+18,
,,12624549,,0,20,4.38E+18,
,,12624549,,0,19,5.01E+18,
,,12624549,,0,17,1.29E+19,
,,12624548,,0,10,1.71E+19,
,,12624548,,0,19,1.63E+19,
,,12624549,,0,3,1.57E+19,
,,12624549,,0,12,9.31E+18,
,,12624549,,0,16,1.45E+18,
,,12624549,,0,13,1.50E+19,
,,12624548,,0,1,1.59E+19,
,,12624548,,0,8,1.53E+19,
,,12624549,,0,8,6.98E+18,
,,12624549,,0,1,6.68E+18,
,,12624549,,0,16,1.63E+19,
IT,4/4/17,12624548,1.66E+19,5.321154,8,1.05E+19,GAMES
,,12624548,,0,19,6.11E+18,
US,4/5/17,12624548,7.62E+17,99.99,14,3.73E+18,GAMES
US,4/7/17,12624548,6.47E+18,99.99,14,3.73E+18,GAMES
US,4/5/17,12624548,6.78E+18,99.99,14,3.73E+18,GAMES
US,4/5/17,12624548,8.27E+18,99.99,14,3.73E+18,GAMES
,,12624549,,0,14,1.10E+19,
,,12624549,,0,14,1.62E+19,
,,12624548,,0,11,3.05E+18,
,,12624548,,0,17,1.76E+19,
,,12624548,,0,11,1.12E+19,
,,12624549,,0,17,1.27E+19,
,,12624548,,0,15,7.68E+18,
,,12624548,,0,16,1.65E+18,
JP,4/2/17,12624549,4.41E+18,43.036948,8,1.11E+19,GAMES
JP,4/5/17,12624549,1.96E+17,4.330404,8,1.11E+19,GAMES
JP,4/5/17,12624549,1.38E+18,12.630345,8,1.11E+19,GAMES
,,12624549,,0,2,1.43E+19,
,,12624548,,0,3,9.82E+18,
JP,4/2/17,12624548,1.93E+18,1.075923,6,4.86E+18,GAMES
,,12624548,,0,15,1.78E+19,
,,12624549,,0,11,4.93E+18,
,,12624548,,0,9,1.75E+19,
,,12624549,,0,6,8.34E+18,
,,12624548,,0,16,1.13E+19,
BR,4/2/17,12624549,2.53E+18,0.952838,9,1.17E+19,GAMES
,,12624548,,0,17,6.89E+18,
KR,4/2/17,12624548,2.94E+18,4.917519,19,5.21E+18,GAMES
JP,4/7/17,12624549,1.80E+19,29.216455,5,1.27E+19,GAMES
CH,4/3/17,12624548,7.28E+18,1.995844,19,1.38E+19,GAMES
CH,4/3/17,12624548,9.42E+18,3.792104,19,1.38E+19,GAMES
,,12624548,,0,13,8.98E+18,
JP,4/3/17,12624549,1.34E+19,43.209841,5,2.99E+18,GAMES
,,12624548,,0,1,4.03E+18,
DE,4/1/17,12624549,1.38E+19,2.870915,8,9.93E+18,GAMES
,,12624548,,0,7,1.04E+19,
JP,4/1/17,12624548,2.28E+18,1.075923,12,2.90E+18,GAMES
,,12624549,,0,9,1.60E+18,
,,12624549,,0,1,6.53E+18,
,,12624548,,0,4,9.21E+18,
ID,4/1/17,12624548,8.42E+18,0.442881,6,1.51E+19,GAMES
,,12624548,,0,11,7.32E+18,
,,12624549,,0,10,1.67E+19,
,,12624548,,0,16,1.72E+19,
,,12624548,,0,3,1.38E+19,
,,12624548,,0,10,1.98E+18,
,,12624549,,0,7,1.31E+19,
,,12624549,,0,7,4.95E+18,
,,12624549,,0,18,1.71E+19,
,,12624549,,0,1,8.30E+18,
,,12624549,,0,16,1.24E+19,
,,12624548,,0,3,7.54E+18,
,,12624548,,0,8,5.74E+17,
,,12624549,,0,13,6.95E+18,
,,12624549,,0,9,1.42E+19,
,,12624548,,0,12,6.05E+18,
,,12624548,,0,17,1.63E+19,
,,12624548,,0,19,1.79E+19,
,,12624548,,0,15,1.59E+19,
,,12624548,,0,8,1.34E+19,
,,12624549,,0,20,1.02E+19,
,,12624548,,0,5,4.13E+18,
,,12624548,,0,18,3.12E+18,
,,12624548,,0,19,5.62E+17,
,,12624548,,0,10,2.67E+18,
,,12624549,,0,4,5.78E+18,
,,12624548,,0,10,1.03E+18,
,,12624549,,0,14,1.28E+19,
,,12624549,,0,19,1.54E+19,
,,12624549,,0,13,1.17E+19,
IT,4/5/17,12624549,8.33E+18,58.667928,14,1.27E+19,GAMES
,,12624549,,0,1,3.69E+17,
,,12624549,,0,15,4.70E+18,
,,12624548,,0,7,1.60E+19,
,,12624549,,0,6,1.82E+19,
,,12624549,,0,8,3.59E+18,
,,12624548,,0,7,5.56E+18,
,,12624549,,0,7,1.43E+19,
,,12624549,,0,12,4.43E+18,
US,4/7/17,12624548,1.58E+19,15.99,16,2.71E+18,GAMES
US,4/7/17,12624548,1.72E+19,19.99,16,2.71E+18,GAMES
,,12624548,,0,13,1.64E+19,
,,12624549,,0,8,9.72E+18,
,,12624548,,0,10,9.62E+18,
JP,4/3/17,12624549,1.02E+19,8.641968,19,1.29E+19,GAMES
JP,4/3/17,12624549,4.52E+18,27.006151,19,1.29E+19,GAMES
,,12624549,,0,14,1.66E+19,
,,12624549,,0,6,4.37E+18,
,,12624549,,0,8,9.07E+18,
FR,4/4/17,12624549,1.32E+19,2.122063,2,1.58E+19,GAMES
,,12624548,,0,5,6.28E+18,
,,12624548,,0,9,1.61E+19,
US,4/6/17,12624549,7.44E+17,1.99,11,8.06E+18,GAMES
,,12624549,,0,18,4.90E+18,
,,12624549,,0,20,9.06E+18,
,,12624548,,0,9,1.64E+19,
,,12624548,,0,11,1.21E+19,
,,12624549,,0,5,9.85E+18,
,,12624548,,0,4,1.49E+19,
,,12624548,,0,18,1.22E+19,
,,12624549,,0,13,8.45E+18,
,,12624549,,0,15,9.65E+18,
,,12624548,,0,18,1.62E+19,
,,12624549,,0,19,1.79E+19,
JP,4/1/17,12624548,4.45E+18,4.303694,4,7.21E+18,GAMES
,,12624548,,0,14,8.38E+18,
,,12624549,,0,4,2.99E+18,
GB,4/3/17,12624549,1.32E+18,0.862075,7,5.27E+18,GAMES
GB,4/1/17,12624549,1.11E+19,3.616908,7,5.27E+18,GAMES
GB,4/3/17,12624549,7.88E+18,0.862075,7,5.27E+18,GAMES
GB,4/3/17,12624549,1.59E+19,2.861092,7,5.27E+18,GAMES
,,12624548,,0,1,1.34E+19,
,,12624548,,0,16,5.62E+18,
,,12624548,,0,12,3.87E+18,
,,12624549,,0,10,7.66E+18,
,,12624549,,0,10,1.57E+19,
,,12624548,,0,19,3.73E+18,
,,12624549,,0,16,8.06E+17,
,,12624548,,0,5,5.82E+18,
,,12624548,,0,4,1.69E+19,
,,12624548,,0,11,2.31E+18,
,,12624548,,0,10,1.54E+19,
,,12624549,,0,6,1.01E+19,
,,12624549,,0,2,9.80E+18,
,,12624549,,0,10,2.44E+18,
,,12624548,,0,12,1.36E+19,
,,12624549,,0,5,1.65E+19,
KR,4/4/17,12624549,1.11E+19,48.816909,18,1.75E+19,GAMES
,,12624548,,0,16,1.76E+19,
,,12624549,,0,17,2.15E+18,
,,12624548,,0,7,7.18E+18,
,,12624548,,0,2,1.48E+19,
,,12624549,,0,9,1.79E+19,
,,12624548,,0,3,8.40E+18,
,,12624549,,0,3,5.04E+18,
,,12624549,,0,5,7.07E+18,
,,12624549,,0,6,5.91E+18,
,,12624549,,0,20,1.41E+18,
,,12624548,,0,11,8.96E+18,
,,12624548,,0,12,9.48E+18,
,,12624548,,0,5,6.60E+18,
,,12624549,,0,10,1.16E+19,
,,12624549,,0,17,3.24E+18,
,,12624549,,0,15,9.42E+18,
,,12624549,,0,13,8.42E+18,
,,12624549,,0,14,8.74E+18,
,,12624548,,0,17,1.79E+19,
,,12624549,,0,18,1.54E+19,
,,12624549,,0,2,7.30E+18,
,,12624548,,0,5,1.45E+19,
,,12624548,,0,10,1.21E+19,
,,12624549,,0,4,9.79E+18,
,,12624549,,0,2,3.61E+18,
GB,4/5/17,12624548,4.02E+17,4.3921,7,1.59E+18,GAMES
,,12624548,,0,7,6.62E+18,
,,12624549,,0,8,4.86E+18,
,,12624548,,0,11,4.26E+18,
GB,4/6/17,12624549,1.56E+19,1.172308,1,7.88E+18,GAMES
GB,4/6/17,12624549,6.79E+18,2.481801,1,7.88E+18,GAMES
,,12624549,,0,9,4.57E+18,
,,12624548,,0,5,9.91E+18,
,,12624549,,0,7,1.65E+18,
,,12624548,,0,11,1.08E+19,
,,12624549,,0,7,1.39E+19,
ZA,4/6/17,12624548,4.77E+18,5.799638,18,4.41E+18,MUSIC
ZA,4/2/17,12624548,3.51E+18,6.712007,18,4.41E+18,MUSIC
US,4/6/17,12624549,5.70E+18,9.99,2,1.44E+19,GAMES
,,12624549,,0,8,1.20E+19,
,,12624549,,0,13,1.31E+19,
,,12624548,,0,5,1.58E+19,
,,12624549,,0,3,1.41E+19,
,,12624549,,0,16,8.12E+18,
,,12624549,,0,2,6.83E+18,
,,12624548,,0,17,8.64E+18,
,,12624548,,0,8,1.28E+19,
,,12624549,,0,7,1.32E+19,
US,4/5/17,12624548,7.24E+18,1.99,12,1.72E+19,GAMES
US,4/5/17,12624548,2.06E+18,9.99,12,1.72E+19,GAMES
US,4/5/17,12624548,6.02E+18,2.99,12,1.72E+19,GAMES
,,12624548,,0,19,5.02E+18,
,,12624548,,0,12,3.47E+18,
,,12624548,,0,14,5.58E+18,
,,12624549,,0,18,6.38E+18,
,,12624549,,0,6,1.64E+18,
,,12624549,,0,9,5.16E+18,
,,12624549,,0,5,1.02E+19,
,,12624549,,0,6,1.19E+19,
,,12624548,,0,8,4.06E+18,
,,12624548,,0,8,1.36E+19,
,,12624549,,0,8,1.72E+19,
,,12624549,,0,10,3.32E+18,
,,12624548,,0,12,9.25E+18,
,,12624548,,0,19,1.62E+19,
,,12624549,,0,17,1.26E+19,
,,12624548,,0,12,1.42E+19,
,,12624548,,0,4,6.95E+18,
,,12624549,,0,18,1.19E+19,
,,12624548,,0,18,5.50E+18,
,,12624549,,0,17,2.18E+18,
KR,4/2/17,12624549,1.15E+19,6.491126,16,9.35E+18,GAMES
KR,4/6/17,12624549,4.49E+18,12.035097,16,9.35E+18,GAMES
,,12624548,,0,6,1.59E+19,
,,12624548,,0,13,1.51E+19,
DE,4/7/17,12624549,7.39E+18,24.391564,10,6.26E+18,GAMES
JP,4/6/17,12624549,1.43E+19,18.034849,11,7.99E+18,GAMES
JP,4/1/17,12624549,1.32E+19,17.932061,11,7.99E+18,GAMES
JP,4/6/17,12624549,1.15E+19,18.034849,11,7.99E+18,GAMES
JP,4/1/17,12624549,1.68E+18,17.932061,11,7.99E+18,GAMES
JP,4/1/17,12624549,1.12E+19,17.932061,11,7.99E+18,GAMES
,,12624549,,0,14,1.41E+19,
,,12624548,,0,16,1.51E+19,
,,12624548,,0,19,1.57E+19,
,,12624548,,0,18,2.51E+18,
,,12624549,,0,10,9.90E+18,
,,12624548,,0,9,8.16E+18,
,,12624549,,0,12,1.14E+19,
,,12624549,,0,17,1.57E+19,
,,12624549,,0,4,1.72E+19,
,,12624548,,0,6,7.17E+18,
,,12624548,,0,17,1.45E+19,
,,12624549,,0,8,8.15E+18,
US,4/2/17,12624548,1.43E+19,4.99,5,3.60E+18,GAMES
,,12624548,,0,7,7.79E+18,
,,12624548,,0,17,3.65E+18,
,,12624549,,0,17,3.12E+18,
,,12624549,,0,9,4.49E+17,
,,12624549,,0,3,7.50E+18,
,,12624549,,0,13,4.70E+18,
,,12624548,,0,19,1.44E+19,
,,12624549,,0,6,9.30E+18,
,,12624549,,0,5,1.46E+19,
,,12624549,,0,7,4.13E+18,
,,12624548,,0,7,6.97E+18,
DE,4/2/17,12624549,6.57E+18,29.872467,19,1.22E+19,GAMES
,,12624548,,0,1,1.80E+19,
,,12624548,,0,7,1.82E+19,
,,12624549,,0,3,3.65E+18,
,,12624549,,0,13,1.48E+19,
,,12624548,,0,6,1.43E+19,
,,12624548,,0,16,1.26E+19,
,,12624548,,0,12,1.37E+19,
,,12624548,,0,11,1.48E+19,
,,12624549,,0,8,4.85E+18,
,,12624549,,0,20,7.96E+18,
,,12624548,,0,1,1.24E+19,
,,12624549,,0,19,5.65E+18,
,,12624548,,0,14,1.53E+19,
,,12624548,,0,11,8.29E+17,
,,12624548,,0,15,3.56E+18,
,,12624549,,0,16,5.03E+18,
,,12624548,,0,14,6.60E+18,
,,12624549,,0,3,7.88E+18,
,,12624549,,0,20,9.12E+18,
,,12624549,,0,4,1.18E+19,
,,12624549,,0,13,2.23E+18,
,,12624549,,0,4,2.06E+18,
BR,4/1/17,12624548,1.63E+19,0.952838,17,1.12E+19,GAMES
,,12624548,,0,19,1.41E+19,
,,12624549,,0,4,6.95E+18,
,,12624549,,0,6,7.31E+18,
,,12624548,,0,19,2.94E+18,
US,4/4/17,12624548,1.10E+19,9.99,7,4.79E+18,GAMES
US,4/7/17,12624548,1.75E+19,99.99,7,4.79E+18,GAMES
US,4/4/17,12624548,1.08E+19,9.99,7,4.79E+18,GAMES
US,4/4/17,12624548,9.86E+18,9.99,7,4.79E+18,GAMES
US,4/7/17,12624548,1.51E+18,99.99,7,4.79E+18,GAMES
JP,4/7/17,12624548,5.81E+18,0.901742,10,1.74E+19,GAMES
JP,4/2/17,12624548,1.40E+19,4.303694,10,1.74E+19,GAMES
JP,4/2/17,12624548,5.55E+18,5.379618,10,1.74E+19,GAMES
JP,4/3/17,12624548,1.55E+19,1.080246,10,1.74E+19,GAMES
JP,4/1/17,12624548,1.15E+19,2.241507,10,1.74E+19,MUSIC
,,12624549,,0,18,1.08E+19,
,,12624548,,0,5,1.50E+19,
,,12624549,,0,2,1.12E+19,
,,12624549,,0,7,6.69E+18,
,,12624548,,0,20,7.79E+18,
,,12624549,,0,14,1.77E+19,
,,12624549,,0,11,1.30E+19,
,,12624549,,0,7,1.60E+19,
,,12624548,,0,7,2.95E+18,
,,12624549,,0,15,1.24E+18,
,,12624549,,0,20,1.17E+19,
,,12624549,,0,10,8.47E+18,
,,12624548,,0,18,8.88E+18,
,,12624548,,0,6,4.17E+17,
,,12624549,,0,14,8.32E+18,
JP,4/5/17,12624548,7.00E+18,27.065025,20,1.30E+18,GAMES
JP,4/2/17,12624548,7.16E+18,5.379618,20,1.30E+18,GAMES
,,12624549,,0,3,1.64E+19,
,,12624548,,0,10,1.29E+19,
,,12624549,,0,17,4.40E+18,
,,12624549,,0,18,2.49E+18,
,,12624548,,0,5,1.41E+19,
,,12624548,,0,19,1.84E+19,
,,12624548,,0,1,6.35E+18,
,,12624549,,0,8,6.05E+18,
,,12624548,,0,6,9.45E+18,
,,12624548,,0,10,3.98E+18,
,,12624548,,0,6,6.27E+18,
,,12624549,,0,3,1.41E+19,
,,12624549,,0,12,1.38E+19,
,,12624549,,0,20,1.48E+19,
,,12624549,,0,19,1.72E+17,
,,12624549,,0,13,1.29E+19,
,,12624548,,0,20,9.40E+18,
,,12624548,,0,16,1.84E+19,
,,12624549,,0,17,5.62E+18,
,,12624548,,0,18,2.52E+18,
,,12624548,,0,9,6.51E+18,
,,12624549,,0,2,1.15E+19,
,,12624549,,0,15,1.72E+19,
,,12624549,,0,14,6.79E+18,
,,12624548,,0,1,3.94E+18,
,,12624549,,0,18,1.64E+19,
,,12624549,,0,13,1.61E+19,
,,12624549,,0,4,1.69E+19,
,,12624549,,0,3,5.28E+18,
,,12624549,,0,6,9.38E+18,
KR,4/6/17,12624549,1.44E+19,48.528619,11,7.43E+18,GAMES
KR,4/6/17,12624549,1.04E+19,48.528619,11,7.43E+18,GAMES
KR,4/6/17,12624549,5.08E+18,48.528619,11,7.43E+18,GAMES
KR,4/1/17,12624549,1.06E+19,98.350395,11,7.43E+18,GAMES
KR,4/1/17,12624549,9.52E+18,49.175197,11,7.43E+18,GAMES
KR,4/3/17,12624549,1.38E+19,49.012961,11,7.43E+18,GAMES
KR,4/1/17,12624549,7.23E+18,2.950511,11,7.43E+18,GAMES
KR,4/6/17,12624549,1.44E+19,29.117171,11,7.43E+18,GAMES
KR,4/3/17,12624549,9.91E+18,98.025922,11,7.43E+18,GAMES
KR,4/7/17,12624549,8.68E+18,9.696328,11,7.43E+18,GAMES
US,4/3/17,12624549,1.15E+19,1.99,16,1.14E+19,GAMES
US,4/7/17,12624549,1.48E+19,1.99,16,1.14E+19,GAMES
,,12624548,,0,2,1.15E+19,
,,12624548,,0,5,3.25E+17,
,,12624549,,0,7,1.30E+19,
KR,4/2/17,12624548,4.61E+18,4.022531,19,4.73E+18,GAMES
KR,4/2/17,12624548,5.33E+18,1.787294,19,4.73E+18,GAMES
,,12624548,,0,4,9.40E+18,
,,12624548,,0,17,5.90E+18,
,,12624548,,0,14,1.84E+19,
,,12624549,,0,10,1.20E+18,
,,12624548,,0,16,4.30E+18,
,,12624548,,0,12,1.58E+19,
,,12624549,,0,6,1.72E+19,
,,12624549,,0,17,1.78E+19,
,,12624549,,0,16,1.69E+19,
,,12624549,,0,1,3.00E+18,
,,12624549,,0,8,4.80E+18,
,,12624549,,0,7,1.35E+19,
,,12624549,,0,3,1.51E+19,
,,12624548,,0,9,5.98E+18,
,,12624549,,0,13,1.81E+19,
,,12624549,,0,14,8.22E+18,
,,12624549,,0,9,1.21E+19,
,,12624548,,0,10,8.02E+18,
,,12624548,,0,4,1.66E+19,
,,12624549,,0,4,1.55E+19,
,,12624549,,0,4,1.35E+19,
,,12624549,,0,4,1.76E+19,
,,12624548,,0,15,6.05E+18,
,,12624548,,0,2,8.83E+17,
,,12624549,,0,3,1.12E+19,
JP,4/2/17,12624549,1.09E+18,1.793206,19,1.32E+19,GAMES
JP,4/2/17,12624549,1.16E+19,26.898092,19,1.32E+19,GAMES
,,12624548,,0,20,9.50E+18,
,,12624549,,0,19,3.83E+18,
FR,4/6/17,12624548,1.52E+18,4.250279,13,1.80E+19,GAMES
FR,4/6/17,12624548,5.52E+18,1.05458,13,1.80E+19,GAMES
FR,4/6/17,12624548,9.56E+18,1.05458,13,1.80E+19,GAMES
,,12624549,,0,17,1.11E+19,
,,12624549,,0,20,2.77E+18,
,,12624548,,0,12,4.67E+18,
,,12624548,,0,6,4.28E+18,
,,12624549,,0,16,6.26E+18,
,,12624549,,0,10,2.06E+18,
,,12624549,,0,19,1.36E+19,
JP,4/3/17,12624548,9.04E+18,9.00205,9,1.60E+19,GAMES
JP,4/5/17,12624548,5.76E+18,18.04335,9,1.60E+19,GAMES
,,12624548,,0,17,1.21E+19,
,,12624548,,0,10,1.56E+19,
,,12624548,,0,5,1.48E+19,
,,12624548,,0,14,1.80E+18,
AU,4/7/17,12624549,1.04E+19,5.24983,3,1.44E+18,MOVIES
ES,4/6/17,12624548,1.67E+19,5.848129,1,9.17E+18,GAMES
,,12624548,,0,1,7.66E+17,
,,12624548,,0,11,1.89E+18,
,,12624548,,0,13,4.40E+18,
,,12624548,,0,12,1.32E+19,
KR,4/2/17,12624549,7.18E+18,1.967007,15,1.05E+19,GAMES
KR,4/5/17,12624549,1.50E+19,5.176636,15,1.05E+19,GAMES
KR,4/2/17,12624549,2.67E+17,1.967007,15,1.05E+19,GAMES
KR,4/4/17,12624549,1.60E+19,1.960518,15,1.05E+19,GAMES
KR,4/2/17,12624549,1.19E+19,1.967007,15,1.05E+19,GAMES
,,12624549,,0,2,1.22E+19,
,,12624549,,0,10,6.38E+18,
,,12624548,,0,8,1.47E+17,
,,12624549,,0,6,1.87E+18,
US,4/3/17,12624548,1.44E+19,0.99,11,1.35E+19,GAMES
KR,4/1/17,12624549,1.54E+19,4.917519,19,1.08E+19,GAMES
,,12624548,,0,13,2.81E+18,
,,12624548,,0,19,1.02E+18,
,,12624549,,0,20,5.21E+18,
,,12624548,,0,16,6.90E+18,
,,12624549,,0,6,1.52E+19,
,,12624548,,0,10,2.28E+18,
,,12624548,,0,13,3.18E+18,
DK,4/1/17,12624548,8.49E+16,5.595448,16,1.19E+19,GAMES
,,12624549,,0,19,5.79E+18,
,,12624549,,0,10,1.51E+19,
,,12624549,,0,17,1.04E+17,
,,12624548,,0,12,7.53E+18,
,,12624549,,0,5,1.22E+19,
,,12624548,,0,15,6.52E+18,
US,4/5/17,12624548,7.49E+18,1.99,10,1.76E+19,GAMES
,,12624549,,0,4,4.40E+18,
,,12624549,,0,15,1.66E+19,
,,12624549,,0,12,1.65E+19,
,,12624549,,0,6,6.87E+18,
US,4/7/17,12624549,3.36E+18,6.59,16,7.82E+18,MOVIES
,,12624548,,0,20,4.99E+18,
,,12624548,,0,14,1.69E+19,
,,12624548,,0,20,1.46E+19,
,,12624549,,0,15,1.42E+19,
JP,4/2/17,12624548,1.75E+19,21.518474,2,3.99E+18,GAMES
,,12624548,,0,19,4.71E+18,
,,12624549,,0,13,3.99E+18,
,,12624548,,0,20,1.83E+19,
,,12624549,,0,13,2.27E+18,
US,4/6/17,12624548,6.41E+17,4.99,13,9.85E+18,GAMES
,,12624549,,0,13,7.27E+17,
DE,4/1/17,12624549,1.30E+18,41.612272,11,1.22E+18,GAMES
,,12624549,,0,10,7.83E+18,
,,12624548,,0,20,2.09E+18,
,,12624549,,0,20,1.86E+18,
GB,4/7/17,12624549,1.29E+18,4.872256,12,3.52E+18,MOVIES
,,12624548,,0,8,4.34E+17,
NL,4/1/17,12624549,1.26E+18,10.661877,3,4.58E+18,GAMES
NL,4/1/17,12624549,1.10E+18,53.352077,3,4.58E+18,GAMES
NL,4/1/17,12624549,2.87E+18,2.123837,3,4.58E+18,GAMES
,,12624548,,0,3,1.07E+18,
,,12624548,,0,5,2.80E+18,
,,12624548,,0,6,9.49E+18,
